;turma;idSection;idStudent;idProblem;idAttempt;timeAttempt;isCorrectAnswer;answerCode;hasSkipped;idEvent;number;timeEvent;typeEvent;answerProblemLevelStudent;answerProblemLevelSystem;abuso;p1;p2;p3;p4
6941;2;3;75;24;1616;0;1;1;1;96;4;19;2;3;5;0;1;1;0;0
6942;2;3;75;24;1620;0;1;1;1;97;1;7;2;4;3;0;0;0;0;0
6943;2;3;75;24;4557;1;1;1;1;93;1;28;2;4;2;0;0;0;0;0
6944;2;3;75;25;1374;8;0;1;1;97;1;23;2;3;2;0;0;0;0;0
6945;2;3;75;25;1378;0;1;1;1;85;1;35;2;4;2;0;0;0;0;0
6946;2;3;75;25;1422;0;1;1;1;89;1;227;2;4;1;0;0;0;0;0
6947;2;3;75;25;1447;0;1;1;1;85;1;80;2;4;1;0;0;0;1;0
6948;2;3;75;25;1447;0;1;1;1;98;2;77;2;4;3;0;1;0;1;0
6949;2;3;75;25;1447;0;1;1;1;99;3;78;2;4;5;0;1;0;0;0
6950;2;3;75;25;1621;0;1;1;1;97;1;12;1;4;5;0;0;0;0;0
6951;2;3;75;25;1621;0;1;1;1;97;1;14;2;4;3;0;0;0;0;0
6952;2;3;75;25;1621;0;1;1;1;97;1;55;2;4;3;0;0;0;0;0
6953;2;3;75;25;1621;0;1;1;1;97;1;64;2;4;2;0;0;0;0;0
6954;2;3;75;25;1621;0;1;1;1;100;4;10;2;4;5;0;1;1;1;0
6955;2;3;75;25;1621;0;1;1;1;100;4;53;2;4;2;0;0;0;1;1
6956;2;3;75;25;1632;0;1;1;1;101;1;23;2;3;2;0;0;0;0;0
6957;2;3;75;25;1708;0;1;1;1;37;1;23;2;3;5;0;0;0;0;0
6958;2;3;75;26;1375;0;0;1;1;97;1;26;2;3;1;0;0;0;0;0
6959;2;3;75;26;1375;0;0;1;1;101;1;58;2;3;3;0;0;0;0;0
6960;2;3;75;26;1634;0;1;1;1;1;1;4;2;2;2;0;0;0;0;0
6961;2;3;75;26;1679;0;1;1;1;104;4;501;1;3;3;0;0;1;1;1
6962;2;3;75;26;1679;0;1;1;1;101;1;437;2;3;5;0;1;0;1;1
6963;2;3;75;26;1679;0;1;1;1;101;1;498;2;3;1;0;1;1;0;0
6964;2;3;75;26;1679;0;1;1;1;101;1;512;2;3;3;0;1;1;1;1
6965;2;3;75;26;1679;0;1;1;1;104;4;436;2;3;1;0;1;0;1;0
6966;2;3;75;26;1679;0;1;1;1;104;4;497;2;3;3;0;0;1;1;0
6967;2;3;75;26;1700;0;1;1;1;97;1;15;2;3;4;0;0;1;0;1
6968;2;7;75;26;4829;0;1;1;1;104;4;5;1;3;3;0;0;0;1;0
6969;2;7;75;26;4829;0;1;1;1;101;1;28;2;3;4;0;1;1;1;1
6970;2;7;75;26;4829;0;1;1;1;101;1;10;2;3;3;0;1;0;1;0
6971;2;7;75;26;4829;0;1;1;1;104;4;29;2;3;5;0;1;1;1;1
6972;2;7;75;27;4824;0;1;1;1;118;2;4;1;3;3;0;1;0;1;0
6973;2;7;75;27;4824;0;1;1;1;105;1;10;2;3;1;0;1;0;1;0
6974;2;7;75;27;4824;0;1;1;1;108;4;2;2;3;5;0;1;0;1;0
6975;2;7;75;28;4833;0;1;1;1;121;1;3;1;3;2;0;1;0;0;0
6976;2;7;75;28;4833;0;1;1;1;109;1;20;2;3;2;0;1;0;1;0
6977;2;7;75;28;4833;0;1;1;1;109;1;9;2;3;2;0;0;0;0;0
6978;2;7;75;28;4833;0;1;1;1;112;4;2;2;3;3;0;1;0;0;1
6979;2;7;75;29;4836;0;1;1;1;126;2;4;1;3;1;0;1;0;0;1
6980;2;7;75;29;4836;0;1;1;1;113;1;35;2;3;3;0;0;0;0;0
6981;2;7;75;29;4836;0;1;1;1;113;1;9;2;3;4;0;1;0;0;1
6982;2;7;75;29;4836;0;1;1;1;116;4;34;2;3;4;0;1;1;1;1
6983;2;7;75;30;4844;0;1;1;1;130;2;4;1;3;5;0;1;1;0;0
6984;2;7;75;30;4844;0;1;1;1;117;1;36;2;3;3;0;0;0;0;0
6985;2;7;75;30;4844;0;1;1;1;117;1;8;2;3;5;0;0;0;0;0
6986;2;7;75;31;4838;0;0;1;1;121;1;29;2;3;2;0;0;0;0;0
6987;2;7;75;31;4838;0;0;1;1;121;1;9;2;3;1;0;0;0;0;0
6988;2;7;75;31;4838;0;0;1;1;124;4;46;2;3;5;0;1;1;0;1
6989;2;7;75;31;4839;0;1;1;1;136;4;24;1;4;1;0;1;0;0;1
6990;2;7;75;31;4839;0;1;1;1;121;1;12;2;4;3;0;1;1;1;0
6991;2;7;75;31;4839;0;1;1;1;121;1;28;2;4;5;0;0;0;0;0
6992;2;7;75;31;4839;0;1;1;1;124;4;3;2;4;2;0;0;1;0;1
6993;2;3;76;11;1183;0;1;1;1;41;1;16;2;3;5;0;0;0;0;0
6994;2;3;76;11;1183;0;1;1;1;81;1;4;2;3;1;0;0;0;0;0
6995;2;3;76;11;1185;0;1;1;1;81;1;18;2;3;5;0;0;0;0;0
6996;2;3;76;11;1577;0;1;1;1;43;3;32;1;4;3;1;1;0;0;0
6997;2;3;76;11;1577;0;1;1;1;41;1;24;2;4;2;1;1;1;0;1
6998;2;3;76;11;1577;0;1;1;1;44;4;28;2;4;5;1;1;1;0;0
6999;2;3;76;11;1577;0;1;1;1;85;1;917;2;4;5;1;0;1;1;0
7000;2;3;76;21;1154;484;1;1;1;81;1;457;1;4;3;1;1;1;0;0
7001;2;3;76;21;1154;484;1;1;1;84;4;52;1;4;1;1;1;0;0;0
7002;2;3;76;21;1184;0;1;1;1;41;1;20;2;3;2;1;1;0;0;1
7003;2;3;76;21;1186;527;1;1;1;81;1;190;2;3;2;1;1;0;0;1
7004;2;3;76;21;1186;527;1;1;1;82;2;164;2;3;1;1;1;0;0;0
7005;2;3;76;21;1186;527;1;1;1;83;3;171;2;3;4;1;1;0;0;0
7006;2;3;76;21;1186;527;1;1;1;84;4;174;2;3;4;1;1;1;1;1
7007;2;3;76;21;1222;1722;1;1;0;84;4;1646;1;3;2;1;0;0;1;0
7008;2;3;76;21;1222;1722;1;1;0;81;1;1723;2;3;4;1;1;1;1;1
7009;2;3;76;21;1312;0;1;1;1;85;1;18;2;3;5;1;1;0;0;1
7010;2;3;76;21;1316;0;1;1;1;85;1;4;2;3;3;1;0;0;1;0
7011;2;3;76;21;1325;0;0;1;1;84;4;12;2;3;2;1;1;1;0;1
7012;2;3;76;21;1325;0;0;1;1;85;1;25;2;3;2;0;0;0;0;0
7013;2;3;76;21;1344;0;0;1;1;85;1;137;2;2;4;0;0;0;0;0
7014;2;3;76;21;1359;0;1;1;1;85;1;6;2;3;1;0;0;0;0;0
7015;2;3;76;21;1394;0;1;1;1;85;1;13;2;4;1;0;0;0;0;0
7016;2;3;76;21;1396;0;1;1;1;85;1;2;2;4;2;0;0;0;0;0
7017;2;3;76;21;1398;0;1;1;1;85;1;4;2;4;3;0;0;0;0;0
7018;2;3;76;21;1400;0;1;1;1;85;1;2;2;4;4;0;0;0;0;0
7019;2;3;76;21;1515;0;1;1;1;85;1;6;2;3;4;0;0;0;0;0
7020;2;3;76;22;1221;0;1;1;1;81;1;25;2;3;1;0;0;0;0;0
7021;2;3;76;22;1221;0;1;1;1;85;1;55;2;3;2;0;0;0;0;0
7022;2;3;76;22;1314;0;1;1;1;81;1;3;2;3;2;0;0;0;0;0
7023;2;3;76;22;1317;0;1;1;1;85;1;44;1;3;2;0;0;0;0;0
7024;2;3;76;22;1317;0;1;1;1;81;1;49;2;3;4;0;0;0;0;0
7025;2;3;76;22;1317;0;1;1;1;87;3;39;2;3;5;1;0;0;0;1
7026;2;3;76;22;1317;0;1;1;1;88;4;35;2;3;5;1;1;0;1;1
7027;2;3;76;22;1317;0;1;1;1;88;4;41;2;3;3;1;1;1;1;0
7028;2;3;76;22;1331;0;1;1;1;85;1;38;1;4;4;1;0;0;1;1
7029;2;3;76;22;1331;0;1;1;1;86;2;36;1;4;4;1;1;0;1;1
7030;2;3;76;22;1331;0;1;1;1;81;1;40;2;4;4;1;1;0;1;0
7031;2;3;76;22;1358;0;1;1;1;81;1;2;2;3;5;1;1;1;1;0
7032;2;3;76;22;1360;0;1;1;1;88;4;225;1;3;4;1;1;1;0;1
7033;2;3;76;22;1360;0;1;1;1;81;1;257;2;3;1;1;1;1;0;1
7034;2;3;76;22;1395;0;1;1;1;85;1;2;1;4;3;1;0;1;1;1
7035;2;3;76;22;1395;0;1;1;1;81;1;3;2;4;5;1;1;0;0;1
7036;2;3;76;22;1397;0;1;1;1;87;3;22;1;4;5;1;1;1;0;1
7037;2;3;76;22;1397;0;1;1;1;81;1;3;2;4;1;1;1;1;0;0
7038;2;3;76;22;1399;0;1;1;1;85;1;2;1;4;3;1;1;0;0;0
7039;2;3;76;22;1399;0;1;1;1;81;1;5;2;4;4;1;0;0;1;1
7040;2;3;76;22;1401;268;1;1;1;88;4;7;2;4;1;1;1;1;0;1
7041;2;3;76;22;1401;268;1;1;1;89;1;269;2;4;4;1;1;1;0;0
7042;2;3;76;22;1497;0;1;1;1;81;1;54;2;4;2;1;0;1;1;0
7043;2;3;76;22;1518;485;1;1;1;86;2;87;2;4;5;1;0;0;0;1
7044;2;3;76;22;1518;485;1;1;1;87;3;94;2;4;3;1;1;1;0;0
7045;2;3;76;22;1659;8;1;1;1;85;1;4;1;4;3;1;0;1;1;1
7046;2;3;76;23;1436;0;1;1;1;85;1;215;2;4;5;1;1;0;1;0
7047;2;3;76;23;1436;0;1;1;1;90;2;192;2;4;5;1;0;1;0;1
7048;2;3;76;23;1436;0;1;1;1;91;3;203;2;4;4;1;0;0;1;0
7049;2;3;76;23;1436;0;1;1;1;92;4;206;2;4;3;1;1;1;0;0
7050;2;3;76;24;1572;0;1;1;1;41;1;18;2;4;1;1;1;0;1;1
7051;2;3;76;24;1572;0;1;1;1;93;1;36;2;4;5;1;0;1;0;0
7052;2;3;77;1;1766;0;0;1;1;1;1;16;2;3;4;0;0;0;0;0
7053;2;3;77;1;1766;0;0;1;1;85;1;11;2;3;3;0;0;0;0;0
7054;2;3;77;1;1870;0;1;1;1;101;1;2;2;2;2;0;0;0;0;0
7055;2;3;77;10;1783;0;0;1;1;37;1;56;2;3;4;0;0;0;0;0
7056;2;3;77;10;1783;0;0;1;1;41;1;23;2;3;1;0;0;0;0;0
7057;2;3;77;11;1768;68;0;1;1;89;1;69;2;3;1;0;0;0;0;0
7058;2;3;77;11;1784;0;0;1;1;85;1;343;2;3;4;0;0;0;0;0
7059;2;3;77;17;1780;2;0;1;1;65;1;52;2;3;3;0;0;0;0;0
7060;2;3;77;17;1780;2;0;1;1;73;1;2;2;3;4;0;0;0;0;0
7061;2;3;77;18;1779;2;0;1;1;69;1;17;2;3;5;0;0;0;0;0
7062;2;3;77;19;1781;0;0;1;1;1;1;2;2;3;5;0;0;0;0;0
7063;2;3;77;19;1868;0;1;1;1;1;1;15;2;2;2;0;0;0;0;0
7064;2;3;77;20;1778;0;0;1;1;77;1;21;2;3;4;0;0;0;0;0
7065;2;3;77;21;1155;6495;1;1;0;84;4;6288;1;4;5;1;0;1;0;1
7066;2;3;77;21;1155;6495;1;1;0;81;1;60;2;4;2;0;0;0;0;0
7067;2;3;77;21;1155;6495;1;1;0;81;1;306;2;4;5;0;0;0;0;0
7068;2;3;77;21;1155;6495;1;1;0;81;1;320;2;4;2;0;0;0;0;0
7069;2;3;77;21;1155;6495;1;1;0;81;1;4515;2;4;5;0;0;0;0;0
7070;2;3;77;21;1155;6495;1;1;0;81;1;6495;2;4;1;0;0;0;0;0
7071;2;3;77;21;1155;6495;1;1;0;82;2;305;2;4;3;1;1;1;0;1
7072;2;3;77;21;1155;6495;1;1;0;82;2;307;2;4;2;1;0;0;1;1
7073;2;3;77;21;1155;6495;1;1;0;82;2;1735;2;4;2;1;0;0;1;1
7074;2;3;77;21;1155;6495;1;1;0;83;3;314;2;4;5;1;1;0;1;0
7075;2;3;77;21;1155;6495;1;1;0;84;4;317;2;4;5;1;1;1;1;0
7076;2;3;77;21;1752;1859;1;1;1;84;4;22;2;3;1;1;1;0;1;0
7077;2;3;77;21;1752;1859;1;1;1;85;1;1860;2;3;5;1;1;0;1;1
7078;2;3;77;22;1767;15;0;1;1;41;1;15;2;3;3;1;1;0;0;0
7079;2;3;77;22;1771;0;0;1;1;88;4;52;2;3;1;1;0;1;0;1
7080;2;3;77;22;1771;0;0;1;1;89;1;3;2;3;3;1;1;1;1;1
7081;2;3;77;22;1794;0;1;1;1;85;1;620;1;3;2;1;1;0;1;1
7082;2;3;77;22;1794;0;1;1;1;85;1;438;2;3;2;1;0;1;1;1
7083;2;3;77;22;1794;0;1;1;1;88;4;437;2;3;1;1;1;1;1;0
7084;2;3;77;22;1856;0;1;1;1;85;1;2;2;4;1;1;1;0;0;0
7085;2;3;77;22;1856;0;1;1;1;85;1;45;2;4;3;1;1;0;1;1
7086;2;3;77;22;1856;0;1;1;1;88;4;5;2;4;3;1;1;0;1;1
7087;2;3;77;22;1857;0;1;1;1;89;1;215;2;2;4;1;1;0;0;0
7088;2;3;77;23;1772;0;0;1;1;92;4;2;2;3;5;1;1;1;0;1
7089;2;3;77;23;1772;0;0;1;1;101;1;11;2;3;4;1;1;1;1;0
7090;2;3;77;23;1859;0;1;1;1;73;1;113;2;2;5;1;0;1;1;1
7091;2;3;77;25;1777;3;0;1;1;97;1;57;2;3;3;0;0;0;0;0
7092;2;3;77;26;1770;0;0;1;1;85;1;19;2;3;5;1;1;0;0;0
7093;2;3;77;26;1770;0;0;1;1;101;1;45;2;3;5;1;1;0;0;0
7094;2;3;77;26;1770;0;0;1;1;101;1;18;2;3;1;1;1;1;1;1
7095;2;3;77;26;1770;0;0;1;1;104;4;15;2;3;2;1;0;1;1;0
7096;2;3;78;1;1324;0;0;1;1;77;1;26;2;3;4;0;1;1;0;1
7097;2;3;78;1;1674;0;1;1;1;2;2;8;1;4;5;0;0;1;0;1
7098;2;3;78;1;1674;0;1;1;1;4;4;5;2;4;3;0;1;1;0;1
7099;2;3;78;1;1674;0;1;1;1;37;1;12;2;4;3;0;0;1;1;1
7100;2;3;78;1;4527;0;1;1;1;2;2;84;1;2;2;0;1;1;1;0
7101;2;3;78;1;4527;0;1;1;1;1;1;51;2;2;3;0;1;1;1;0
7102;2;3;78;1;4527;0;1;1;1;1;1;82;2;2;4;0;0;1;1;0
7103;2;3;78;1;4527;0;1;1;1;1;1;95;2;2;1;0;1;0;1;0
7104;2;3;78;1;4527;0;1;1;1;2;2;31;2;2;1;0;0;1;0;0
7105;2;3;78;1;4527;0;1;1;1;3;3;51;2;2;3;0;0;0;1;1
7106;2;3;78;1;4527;0;1;1;1;4;4;81;2;2;3;0;0;1;0;0
7107;2;3;78;1;4549;6;0;1;1;93;1;6;2;3;2;0;1;0;0;0
7108;2;3;78;1;4632;0;0;1;1;1;1;5;1;4;2;0;1;1;1;1
7109;2;3;78;1;4632;0;0;1;1;1;1;22;2;4;4;0;0;0;0;1
7110;2;3;78;1;4632;0;0;1;1;4;4;3;2;4;4;0;1;0;1;0
7111;2;3;78;1;4634;0;1;1;1;2;2;6;1;4;5;0;0;0;1;0
7112;2;3;78;1;4634;0;1;1;1;1;1;11;2;4;5;0;0;1;1;0
7113;2;3;78;1;4634;0;1;1;1;4;4;4;2;4;4;0;1;0;1;1
7114;2;3;78;10;1323;0;0;1;1;1;1;8;2;3;2;0;0;0;1;0
7115;2;3;78;10;1323;0;0;1;1;37;1;20;2;3;5;0;0;0;1;0
7116;2;3;78;10;1675;0;1;1;1;37;1;7;1;4;5;0;0;1;0;0
7117;2;3;78;10;1675;0;1;1;1;40;4;5;2;4;1;0;0;0;1;0
7118;2;3;78;10;1675;0;1;1;1;41;1;8;2;4;2;0;0;0;1;1
7119;2;3;78;10;4636;0;1;1;1;37;1;3;1;4;2;0;0;0;0;1
7120;2;3;78;10;4636;0;1;1;1;37;1;44;2;4;2;0;0;0;0;1
7121;2;3;78;10;4636;0;1;1;1;37;1;8;2;4;1;0;1;1;1;1
7122;2;3;78;10;4636;0;1;1;1;40;4;40;2;4;2;0;1;0;1;1
7123;2;3;78;11;1322;10;0;1;1;41;1;16;2;3;1;0;1;0;0;1
7124;2;3;78;11;1676;0;1;1;1;43;3;5;1;4;3;0;1;1;1;0
7125;2;3;78;11;1676;0;1;1;1;44;4;2;2;4;5;0;1;0;1;1
7126;2;3;78;11;1676;0;1;1;1;81;1;9;2;4;5;0;1;0;0;1
7127;2;3;78;11;4638;0;1;1;1;43;3;4;1;4;5;0;1;0;0;0
7128;2;3;78;11;4638;0;1;1;1;41;1;47;2;4;4;0;1;1;1;0
7129;2;3;78;11;4638;0;1;1;1;41;1;8;2;4;1;0;1;0;1;0
7130;2;3;78;11;4638;0;1;1;1;44;4;2;2;4;2;0;0;0;0;1
7131;2;3;78;17;1671;0;1;1;1;66;2;4;1;4;5;0;0;1;1;1
7132;2;3;78;17;1671;0;1;1;1;68;4;2;2;4;2;0;1;1;1;1
7133;2;3;78;17;1671;0;1;1;1;69;1;6;2;4;1;0;1;0;1;1
7134;2;3;78;17;4573;0;1;1;1;65;1;38;2;1;5;0;0;1;1;1
7135;2;3;78;17;4573;0;1;1;1;67;3;14;2;1;1;0;0;0;1;1
7136;2;3;78;17;4573;0;1;1;1;68;4;22;2;1;4;0;0;1;0;0
7137;2;3;78;18;1330;5;1;1;1;65;1;6;2;4;2;0;0;1;0;1
7138;2;3;78;18;1330;5;1;1;1;69;1;29;2;4;2;0;0;0;0;1
7139;2;3;78;18;1672;0;1;1;1;72;4;4;2;4;3;0;1;1;0;1
7140;2;3;78;18;1672;0;1;1;1;77;1;8;2;4;4;0;0;0;0;0
7141;2;3;78;18;4556;0;0;1;1;69;1;10;1;3;2;0;0;0;0;0
7142;2;3;78;18;4556;0;0;1;1;69;1;56;2;3;1;0;0;0;0;0
7143;2;3;78;18;4556;0;0;1;1;69;1;7;2;3;1;0;0;0;0;0
7144;2;3;78;18;4556;0;0;1;1;69;1;14;2;3;3;0;1;0;0;0
7145;2;3;78;18;4556;0;0;1;1;72;4;5;2;3;3;0;1;0;1;0
7146;2;3;78;18;4561;0;1;1;1;70;2;4;1;4;4;0;1;1;1;1
7147;2;3;78;18;4561;0;1;1;1;69;1;8;2;4;4;0;1;0;1;1
7148;2;3;78;18;4564;71;1;1;1;65;1;72;2;3;3;0;0;0;0;1
7149;2;3;78;19;1340;7;0;1;1;73;1;18;2;2;3;0;0;0;0;0
7150;2;3;78;19;1668;0;1;1;1;76;4;6;1;4;5;0;1;1;0;1
7151;2;3;78;19;1668;0;1;1;1;76;4;4;2;4;3;0;0;0;1;0
7152;2;3;78;19;1668;0;1;1;1;97;1;9;2;4;3;0;1;1;0;1
7153;2;3;78;19;4602;33;1;1;1;76;4;2;2;2;2;0;1;0;1;0
7154;2;3;78;19;4602;33;1;1;1;97;1;34;2;2;5;0;0;0;0;0
7155;2;3;78;19;4610;0;1;1;1;97;1;2;2;4;2;0;0;0;0;0
7156;2;3;78;19;4612;0;1;1;1;73;1;4;2;4;5;0;0;0;0;0
7157;2;3;78;19;4612;0;1;1;1;73;1;85;2;4;3;0;0;0;0;0
7158;2;3;78;19;4612;0;1;1;1;73;1;106;2;4;1;0;0;0;0;0
7159;2;3;78;19;4612;0;1;1;1;76;4;15;2;4;1;0;0;1;1;0
7160;2;3;78;19;4612;0;1;1;1;76;4;89;2;4;1;0;1;0;0;1
7161;2;3;78;19;4620;0;1;1;1;97;1;2;2;4;5;0;1;0;1;1
7162;2;3;78;20;1304;4;0;1;1;77;1;55;2;2;4;0;0;1;1;1
7163;2;3;78;20;1673;0;1;1;1;79;3;5;1;4;3;0;1;1;0;1
7164;2;3;78;20;1673;0;1;1;1;1;1;7;2;4;4;0;0;0;0;1
7165;2;3;78;20;1673;0;1;1;1;80;4;2;2;4;4;0;1;0;1;1
7166;2;3;78;20;4625;0;1;1;1;79;3;4;1;4;1;0;1;1;1;1
7167;2;3;78;20;4625;0;1;1;1;77;1;22;2;4;2;0;0;0;0;0
7168;2;3;78;20;4625;0;1;1;1;77;1;14;2;4;5;0;1;1;1;1
7169;2;3;78;20;4625;0;1;1;1;80;4;2;2;4;3;0;1;1;0;1
7170;2;3;78;20;4631;0;0;1;1;1;1;4;2;4;1;0;0;0;1;0
7171;2;3;78;21;1160;2504;1;1;1;81;1;504;1;2;2;0;0;1;1;1
7172;2;3;78;21;1160;2504;1;1;1;81;1;757;1;2;2;0;1;0;0;1
7173;2;3;78;21;1160;2504;1;1;1;84;4;296;1;2;3;0;1;1;1;0
7174;2;3;78;21;1160;2504;1;1;1;84;4;748;1;2;1;0;0;0;0;1
7175;2;3;78;21;1160;2504;1;1;1;84;4;2296;1;2;4;0;1;0;0;0
7176;2;3;78;21;1160;2504;1;1;1;81;1;293;2;2;2;0;0;0;0;0
7177;2;3;78;21;1160;2504;1;1;1;81;1;329;2;2;5;0;0;0;0;0
7178;2;3;78;21;1160;2504;1;1;1;81;1;1512;2;2;2;0;0;0;0;0
7179;2;3;78;21;1160;2504;1;1;1;81;1;1885;2;2;4;0;0;0;0;0
7180;2;3;78;21;1160;2504;1;1;1;81;1;1935;2;2;1;0;0;0;0;0
7181;2;3;78;21;1160;2504;1;1;1;81;1;1999;2;2;5;0;0;0;0;0
7182;2;3;78;21;1160;2504;1;1;1;82;2;275;2;2;4;0;0;1;1;0
7183;2;3;78;21;1160;2504;1;1;1;82;2;1782;2;2;2;0;1;0;0;1
7184;2;3;78;21;1160;2504;1;1;1;83;3;285;2;2;5;0;1;1;0;1
7185;2;3;78;21;1160;2504;1;1;1;83;3;1822;2;2;2;0;0;0;0;1
7186;2;3;78;21;1160;2504;1;1;1;84;4;289;2;2;3;0;0;0;1;0
7187;2;3;78;21;1160;2504;1;1;1;84;4;498;2;2;1;0;0;0;0;1
7188;2;3;78;21;1160;2504;1;1;1;84;4;1828;2;2;1;0;0;1;0;0
7189;2;3;78;21;1160;2504;1;1;1;84;4;1948;2;2;1;0;1;0;0;0
7190;2;3;78;21;1306;0;0;1;1;85;1;4;2;2;4;0;0;0;0;0
7191;2;3;78;21;1348;0;1;1;1;85;1;4;2;4;5;0;0;0;0;0
7192;2;3;78;21;1351;0;1;1;1;81;1;2348;2;4;5;0;0;0;0;0
7193;2;3;78;21;1658;0;1;1;1;85;1;9;2;4;4;0;0;0;0;0
7194;2;3;78;21;1677;0;1;1;1;85;1;3;2;4;5;0;0;0;0;0
7195;2;3;78;21;1929;43;1;1;1;81;1;2;2;1;5;0;0;0;0;0
7196;2;3;78;21;1930;14;1;1;1;81;1;45;2;1;1;0;0;0;0;0
7197;2;3;78;21;1931;14;1;1;1;81;1;26;2;1;1;0;0;0;0;0
7198;2;3;78;21;1934;5;1;1;1;89;1;5;2;1;2;0;0;0;0;0
7199;2;3;78;21;1967;4;1;1;1;81;1;166;2;3;5;0;0;1;1;0
7200;2;3;78;21;1967;4;1;1;1;82;2;32;2;3;5;0;0;1;1;1
7201;2;3;78;21;1967;4;1;1;1;83;3;34;2;3;4;0;0;1;1;1
7202;2;3;78;21;1967;4;1;1;1;84;4;37;2;3;2;0;1;1;1;1
7203;2;3;78;21;4902;59;1;1;1;84;4;15;1;4;2;0;1;0;0;1
7204;2;3;78;21;4902;59;1;1;1;81;1;56;2;4;2;0;1;1;1;1
7205;2;3;78;21;4902;59;1;1;1;84;4;13;2;4;3;0;0;1;1;1
7206;2;3;78;21;4902;59;1;1;1;101;1;60;2;4;2;0;0;1;1;0
7207;2;3;78;22;1305;0;0;1;1;81;1;21;2;2;3;0;0;0;0;0
7208;2;3;78;22;1305;0;0;1;1;85;1;38;2;2;5;0;0;0;0;0
7209;2;3;78;22;1345;0;0;1;1;81;1;36;2;2;5;0;0;0;0;0
7210;2;3;78;22;1349;0;1;1;1;81;1;6;2;4;5;0;0;0;0;0
7211;2;3;78;22;1660;0;1;1;1;85;1;10;1;4;1;0;0;0;0;0
7212;2;3;78;22;1660;0;1;1;1;88;4;6;2;4;4;0;0;1;1;1
7213;2;3;78;22;1660;0;1;1;1;89;1;12;2;4;5;0;0;0;0;0
7214;2;3;78;22;1665;0;1;1;1;89;1;30;2;4;1;0;0;0;0;0
7215;2;3;78;22;1678;0;1;1;1;85;1;585;1;4;5;0;0;0;0;0
7216;2;3;78;22;1678;0;1;1;1;85;1;573;2;4;1;0;0;0;0;0
7217;2;3;78;22;1678;0;1;1;1;85;1;1101;2;4;2;0;0;0;0;0
7218;2;3;78;22;1678;0;1;1;1;88;4;582;2;4;5;0;0;1;0;1
7219;2;3;78;22;1754;0;1;1;1;89;1;6;2;3;5;0;0;0;0;0
7220;2;3;78;22;4506;0;1;1;1;85;1;41;2;2;5;0;0;0;0;0
7221;2;3;78;22;4506;0;1;1;1;89;1;3;2;2;2;0;0;0;0;0
7222;2;3;78;23;1308;151;0;1;1;1;1;152;2;2;1;0;0;0;0;0
7223;2;3;78;23;1308;151;0;1;1;89;1;54;2;2;5;0;0;0;0;0
7224;2;3;78;23;1343;0;0;1;1;85;1;3;2;2;5;0;0;0;0;0
7225;2;3;78;23;1664;0;1;1;1;85;1;41;2;4;5;0;0;0;0;0
7226;2;3;78;23;1666;0;1;1;1;92;4;5;1;4;5;0;0;0;1;0
7227;2;3;78;23;1666;0;1;1;1;92;4;3;2;4;3;0;0;0;0;0
7228;2;3;78;23;1666;0;1;1;1;93;1;7;2;4;3;0;0;0;0;0
7229;2;3;78;23;1755;0;1;1;1;93;1;3730;2;3;2;0;0;0;0;0
7230;2;3;78;23;1932;0;1;1;1;81;1;16;2;1;4;0;0;0;0;0
7231;2;3;78;23;1932;0;1;1;1;89;1;27;2;1;1;0;0;0;0;0
7232;2;3;78;23;1935;0;1;1;1;89;1;6;1;1;4;0;0;0;0;0
7233;2;3;78;23;1935;0;1;1;1;81;1;11;2;1;4;0;0;0;0;0
7234;2;3;78;23;4457;0;1;1;1;92;4;288;1;2;3;0;1;0;0;1
7235;2;3;78;23;4457;0;1;1;1;89;1;28;2;2;4;0;0;0;0;0
7236;2;3;78;23;4457;0;1;1;1;89;1;138;2;2;1;0;0;0;0;0
7237;2;3;78;23;4457;0;1;1;1;89;1;299;2;2;5;0;0;0;0;0
7238;2;3;78;23;4457;0;1;1;1;92;4;137;2;2;5;0;1;0;1;0
7239;2;3;78;23;4552;12;0;1;1;89;1;6;2;3;1;0;0;0;1;0
7240;2;3;78;24;1342;0;0;1;1;89;1;6;2;2;1;0;1;1;1;1
7241;2;3;78;24;1342;0;0;1;1;93;1;49;2;2;2;0;1;1;1;0
7242;2;3;78;24;1667;0;1;1;1;95;3;4;1;4;4;0;1;1;1;0
7243;2;3;78;24;1667;0;1;1;1;73;1;12;2;4;1;0;0;1;0;0
7244;2;3;78;24;1667;0;1;1;1;96;4;2;2;4;1;0;1;1;1;1
7245;2;3;78;24;1873;0;1;1;1;89;1;3;2;2;4;0;0;1;1;1
7246;2;3;78;24;4513;0;1;1;1;95;3;7;1;2;4;0;0;0;0;0
7247;2;3;78;24;4513;0;1;1;1;93;1;17;2;2;2;0;0;0;0;0
7248;2;3;78;24;4513;0;1;1;1;93;1;5;2;2;2;0;0;0;1;1
7249;2;3;78;24;4513;0;1;1;1;93;1;13;2;2;1;0;0;1;0;0
7250;2;3;78;24;4513;0;1;1;1;96;4;4;2;2;2;0;0;0;1;0
7251;2;3;78;25;1336;14;1;1;1;97;1;16;2;3;4;0;0;0;1;0
7252;2;3;78;25;1669;0;1;1;1;97;1;4;1;4;2;0;1;0;0;1
7253;2;3;78;25;1669;0;1;1;1;100;4;2;2;4;3;0;1;1;0;0
7254;2;3;78;25;1669;0;1;1;1;101;1;7;2;4;1;0;0;0;0;0
